CUST_CODE	CUST_FNAME	CUST_LNAME	CUST_STREET	CUST_CITY	CUST_STATE	CUST_ZIP	CUST_BALANCE	INV_DATE	INV_TOTAL	EMPLOYEE_ID	INV_NUM	LINE_NUM	PROD_SKU	LINE_QTY	LINE_PRICE
1420	VALERIA	KIRKPATRICK	1333 BROWDER AVENUE	Old Bennington	VT	5201	129.3	41648	129.3	84392	3386	4	1336-FVM	2	23.29
1421	MARILEE	RICHARDS	1835 AUTUMN DRIVE	Prince Frederick	MD	20697	255.87	41648	255.87	83537	3387	4	3079-DEG	3	8.99
1422	RENAE	RUIZ	1026 CARLSON ROAD	Holden	VT	5763	0	41648	280.23	83850	3389	6	8751-IOK	2	7.79
1423	TANIKA	VILLALOBOS	1179 FREDRICKS DRIVE	Bassfield	MS	39421	1895.8	41648	386.8	83649	3390	5	5465-YYG	3	8.99
1424	ELDORA	ALLRED	1801 UAA DRIVE	Exchange	WV	26619	43.36	41648	43.36	84276	3393	2	4626-LJU	3	7.79
1425	KATE	RIVAS	1335 BUBBLING BROOK CIRCLE	Macclesfield	NC	27852	0	41648	99.9	84049	3394	2	5465-YYG	5	8.99
1426	CORRINA	MELENDEZ	1430 LATTA CIRCLE	Summit	NC	27405	654.99	41649	21.99	83964	3395	1	7532-PYJ	1	21.99
1427	HENRY	HATCH	879 EASTWIND COURT	Seabrook	MD	20706	27.98	41649	27.98	83621	3396	1	9268-RCB	2	13.99
1428	SANJUANITA	ROWLAND	1091 TUDORTOP CIRCLE	Marietta	GA	30069	0	41649	111.28	84078	3400	4	4900-YSQ	5	4.59
1429	RUSTY	LAWRENCE	1197 SOUTHBLUFF CIRCLE	Foster	KY	41043	301.85	41649	301.85	83649	3401	4	9838-FUF	5	29.99
1430	ANGIE	MARKS	1165 TIKISHLA STREET	Pilgrim Gardens	PA	19026	0	41650	337.1	84219	3405	4	4153-VMO	1	17.79
1431	DARWIN	CARRIER	157 LOC SAULT AVENUE	Pigeon	IN	47523	0	41650	212.92	83792	3411	5	2766-EYO	3	32.99
1432	VICTOR	MANLEY	894 SANDPIPER COURT	Zoar	OH	44697	0	41651	175.52	84364	3415	3	7260-YDI	4	14.03
1433	LURA	CUMMINGS	14 ALPENGLOW DRIVE	Hacker Valley	WV	26222	168.51	41651	168.51	83734	3416	4	1336-FVM	5	23.29
1434	JUNE	KEYS	1283 TEDROW DRIVE	Arbovale	WV	24915	112.02	41651	112.02	83649	3419	2	3035-NHD	3	15.69
1435	ROSS	VELA	492 BEAR PAW LANE	Red Ash	VA	24640	268.56	41652	268.56	83509	3421	6	8207-YYG	1	34.49
1436	TRICIA	EDDY	11 BONI STREET	Fort Lauderdale	FL	33309	278.66	41652	278.66	83677	3422	4	5781-TKY	2	13.59
1437	LESLEE	KELLY	1656 MINK CREEK DRIVE	Coalfield	TN	37719	2581.32	41653	116.32	83850	3431	3	1045-DUY	4	6.59
1438	NICOLETTE	SALAS	1626 EAST 81ST AVENUE	Cross Hill	SC	29332	29.67	41653	29.67	83593	3432	1	2407-SUX	3	9.89
1439	SHANNA	PRITCHARD	1448 ARLENE DRIVE	Lavaca	AL	36911	1531.98	41653	71.98	83537	3434	1	1203-AIS	2	35.99
1440	LONNIE	MANNING	644 PARKER PLACE	Big Cove	AL	35763	377.51	41654	377.51	84420	3436	6	4583-VCR	4	34.49
1441	PEARL	TRAN	1641 AMCHITKA CIRCLE	Nyesville	IN	47872	0	41654	167.89	84306	3438	5	5161-GIZ	2	13.99
1442	ROBERTA	KERN	1062 DOROTHY DRIVE	Clarkston	GA	30021	102.9	41654	203.9	84334	3441	4	3943-HFA	2	11.99
1443	ALYSON	SELF	772 LUPIN DRIVE	Motley	AL	36276	114.9	41655	114.9	83565	3447	2	9786-DGO	5	9.99
1444	MICKEY	HAM	1295 HEISLER AVENUE	Townsend Harbor	MA	1469	0	41655	164.12	83593	3448	3	2231-OXK	2	7.59
1445	KATHERINE	CASH	1403 MISTY SPRINGS COURT	Hathaways Point	VT	5478	458.13	41655	458.13	84106	3450	5	3516-AGJ	2	12.59
1446	JOHNNY	STARR	1009 STEPHANDALE WAY	White Pond	SC	29853	0	41655	283.02	84021	3451	5	9838-FUF	3	29.99
1447	MARY	TOMLINSON	1448 NEACOLA CIRCLE	Princess	KY	41101	0	41655	306.71	83621	3454	5	1099-WFZ	5	14.99
